"move_id","move_name","type","category","ds_animation_class","ds_animation_path","ds_move_id","port_action","notes"
"TERIUMPALM","Terium Palm","Psychic","Status","direct hg-engine DS reuse assigned","animations/hg-engine/gen6/599.s","599","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_SPIKY_SHIELD (599) because of protection/barrier effect. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"TERRESTRIALCLAW","Terrestrial Claw","Dragon","Physical","direct hg-engine DS reuse assigned","animations/hg-engine/gen9/865.s","865","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_GLAIVE_RUSH (865) because of Dragon physical visual fit. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"TRITIUMCANNON","Tritium Cannon","Fire","Special","direct hg-engine DS reuse assigned","animations/hg-engine/gen5/549.s","549","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_TECHNO_BLAST (549) because of beam/projectile attack. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"WHITEWRAITHS","White Wraiths","Ghost","Physical","direct hg-engine DS reuse assigned","animations/hg-engine/gen9/892.s","892","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_RAGE_FIST (892) because of Ghost physical visual fit. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"SOULSUCKER","Soul Sucker","Ghost","Physical","direct hg-engine DS reuse assigned","animations/hg-engine/gen6/616.s","616","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_OBLIVION_WING (616) because of draining attack. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"SPECTRALHORDE","Spectral Horde","Ghost","Special","direct hg-engine DS reuse assigned","animations/hg-engine/gen8/828.s","828","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_ASTRAL_BARRAGE (828) because of Ghost special visual fit. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"SHATTERBLADE","Shatterblade","Ice","Physical","direct hg-engine DS reuse assigned","animations/hg-engine/gen5/536.s","536","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_SACRED_SWORD (536) because of blade/slash attack. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"PYROCLASTICSWEEP","Pyroclastic Sweep","Fire","Physical","direct hg-engine DS reuse assigned","animations/hg-engine/gen7/683.s","683","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_FIRE_LASH (683) because of Fire physical visual fit. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"TORBIDVINESTORM","Torbid Vinestorm","Grass","Special","direct hg-engine DS reuse assigned","animations/hg-engine/gen5/535.s","535","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_HORN_LEECH (535) because of draining attack. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"ARMAMENTSTRIKE","Armament Strike","Steel","Physical","direct hg-engine DS reuse assigned","animations/hg-engine/gen8/826.s","826","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_THUNDEROUS_KICK (826) because of close-range strike. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"HANABIDANCE","Hanabi Dance","Fairy","Physical","direct hg-engine DS reuse assigned","animations/hg-engine/gen8/792.s","792","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_SPIRIT_BREAK (792) because of Fairy physical visual fit. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"IADOSGUARD","Iado's Guard","Steel","Status","direct hg-engine DS reuse assigned","animations/hg-engine/gen6/599.s","599","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_SPIKY_SHIELD (599) because of protection/barrier effect. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"VENAMSKISS","Venam's Kiss","Poison","Physical","direct hg-engine DS reuse assigned","animations/hg-engine/gen8/804.s","804","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_SHELL_SIDE_ARM (804) because of Poison physical visual fit. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"GALESTRIKE","Gale Strike","Fighting","Physical","direct hg-engine DS reuse assigned","animations/hg-engine/gen8/826.s","826","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_THUNDEROUS_KICK (826) because of Fighting physical visual fit. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"MULTIPULSE","Multipulse","Normal","Special","direct hg-engine DS reuse assigned","animations/hg-engine/gen8/808.s","808","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_TERRAIN_PULSE (808) because of wave/pulse attack. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"SPECTRALSCREAM","Spectral Scream","Ghost","Special","direct hg-engine DS reuse assigned","animations/hg-engine/gen6/589.s","589","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_BOOMBURST (589) because of sound-based attack. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"AQUABATICS","Aquabatics","Water","Status","direct hg-engine DS reuse assigned","animations/hg-engine/gen5/511.s","511","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_SHIFT_GEAR (511) because of Speed-changing effect. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"BARBEDWEB","Barbed Web","Bug","Physical","direct hg-engine DS reuse assigned","animations/hg-engine/gen7/663.s","663","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_FIRST_IMPRESSION (663) because of Bug physical visual fit. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"COLDTRUTH","Cold Truth","Ice","Special","direct hg-engine DS reuse assigned","animations/hg-engine/gen5/557.s","557","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_ICE_BURN (557) because of Ice special visual fit. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"FEVERPITCH","Fever Pitch","Fire","Special","direct hg-engine DS reuse assigned","animations/hg-engine/gen6/589.s","589","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_BOOMBURST (589) because of sound-based attack. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"THUNDERRAID","Thunder Raid","Electric","Physical","direct hg-engine DS reuse assigned","animations/hg-engine/gen7/663.s","663","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_FIRST_IMPRESSION (663) because of priority/fast-strike effect. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"UPROOT","Uproot","Grass","Special","direct hg-engine DS reuse assigned","animations/hg-engine/gen8/838.s","838","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_CHLOROBLAST (838) because of Grass special visual fit. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"BUNRAKUBEATDOWN","Bunraku Beatdown","Psychic","Special","direct hg-engine DS reuse assigned","animations/hg-engine/gen9/858.s","858","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_LUMINA_CRASH (858) because of Psychic special visual fit. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"HEAVENLYWING","Heavenly Wing","Flying","Physical","direct hg-engine DS reuse assigned","animations/hg-engine/gen6/623.s","623","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_DRAGON_ASCENT (623) because of Flying physical visual fit. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"MATRIXSHOT","Matrix Shot","Rock","Physical","direct hg-engine DS reuse assigned","animations/hg-engine/gen9/913.s","913","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_MIGHTY_CLEAVE (913) because of Rock physical visual fit. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"DESERTSMARK","Desert's Mark","Ground","Status","direct hg-engine DS reuse assigned","animations/hg-engine/gen6/566.s","566","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_ROTOTILLER (566) because of Ground status visual fit. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"ULTRAMEGADEATH","Super Ultra Mega Death Move","Steel","Physical","direct hg-engine DS reuse assigned","animations/hg-engine/gen9/896.s","896","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_GIGATON_HAMMER (896) because of Steel physical visual fit. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"DECIMATION","Decimation","Dark","Special","direct hg-engine DS reuse assigned","animations/hg-engine/gen5/549.s","549","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_TECHNO_BLAST (549) because of beam/projectile attack. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"PYROKINESIS","Pyrokinesis","Psychic","Special","direct hg-engine DS reuse assigned","animations/hg-engine/gen9/858.s","858","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_LUMINA_CRASH (858) because of Psychic special visual fit. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"ALPHASHOT","Alpha Shot","Normal","Special","direct hg-engine DS reuse assigned","animations/hg-engine/gen6/589.s","589","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_BOOMBURST (589) because of Normal special visual fit. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"GILDEDARROW","Gilded Arrow","Normal","Special","direct hg-engine DS reuse assigned","animations/hg-engine/gen6/589.s","589","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_BOOMBURST (589) because of Normal special visual fit. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"GILDEDHELIX","Gilded Helix","Normal","Special","direct hg-engine DS reuse assigned","animations/hg-engine/gen6/589.s","589","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_BOOMBURST (589) because of Normal special visual fit. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"POISONSWEEP","Poison Sweep","Poison","Physical","direct hg-engine DS reuse assigned","animations/hg-engine/gen8/804.s","804","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_SHELL_SIDE_ARM (804) because of Poison physical visual fit. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"STACKINGSHOT","Stacking Shot","Fighting","Physical","direct hg-engine DS reuse assigned","animations/hg-engine/gen8/826.s","826","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_THUNDEROUS_KICK (826) because of close-range strike. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"IRRITATION","Irritation","Bug","Special","direct hg-engine DS reuse assigned","animations/hg-engine/gen7/679.s","679","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_POLLEN_PUFF (679) because of Bug special visual fit. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"MAGMADRIFT","Magma Drift","Fire","Special","direct hg-engine DS reuse assigned","animations/hg-engine/gen8/808.s","808","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_TERRAIN_PULSE (808) because of wave/pulse attack. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"DELUGE","Deluge","Water","Physical","direct hg-engine DS reuse assigned","animations/hg-engine/gen9/860.s","860","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_JET_PUNCH (860) because of priority/fast-strike effect. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"MUDBARRAGE","Mud Barrage","Ground","Special","direct hg-engine DS reuse assigned","animations/hg-engine/gen5/544.s","544","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_TAIL_SLAP (544) because of multi-hit attack. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"SLASHANDBURN","Slash and Burn","Grass","Physical","direct hg-engine DS reuse assigned","animations/hg-engine/gen7/672.s","672","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_SOLAR_BLADE (672) because of blade/slash attack. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"ARENITEWALL","Arenite Wall","Ground","Status","direct hg-engine DS reuse assigned","animations/hg-engine/gen5/529.s","529","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_WORK_UP (529) because of offensive stat effect. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"QUICKSILVERSPEAR","Quicksilver Spear","Steel","Physical","direct hg-engine DS reuse assigned","animations/hg-engine/gen7/663.s","663","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_FIRST_IMPRESSION (663) because of priority/fast-strike effect. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"SPARKLEON","Sparkle On","Fairy","Physical","direct hg-engine DS reuse assigned","animations/hg-engine/gen8/792.s","792","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_SPIRIT_BREAK (792) because of high-impact/recoil attack. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"SOLARFLARE","Solar Flare","Fire","Physical","direct hg-engine DS reuse assigned","animations/hg-engine/gen7/683.s","683","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_FIRE_LASH (683) because of Fire physical visual fit. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"HOARFROSTMOON","Hoarfrost Moon","Ice","Special","direct hg-engine DS reuse assigned","animations/hg-engine/gen5/557.s","557","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_ICE_BURN (557) because of Ice special visual fit. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"HEXINGSLASH","Hexing Slash","Ghost","Physical","direct hg-engine DS reuse assigned","animations/hg-engine/gen5/536.s","536","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_SACRED_SWORD (536) because of blade/slash attack. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"WAKEUPSHOCK","Wake-Up Shock","Electric","Physical","direct hg-engine DS reuse assigned","animations/hg-engine/gen7/724.s","724","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_PLASMA_FISTS (724) because of Electric physical visual fit. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"VILEASSAULT","Vile Assault","Poison","Physical","direct hg-engine DS reuse assigned","animations/hg-engine/gen5/536.s","536","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_SACRED_SWORD (536) because of blade/slash attack. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"ETHEREALTEMPEST","Ethereal Tempest","Flying","Special","direct hg-engine DS reuse assigned","animations/hg-engine/gen8/849.s","849","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_BLEAKWIND_STORM (849) because of Flying special visual fit. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"MIRRORBEAM","Mirror Beam","Steel","Special","direct hg-engine DS reuse assigned","animations/hg-engine/gen8/799.s","799","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_STEEL_BEAM (799) because of beam/projectile attack. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"PROBOPOG","Probopass PogChampion","Normal","Special","direct hg-engine DS reuse assigned","animations/hg-engine/gen6/589.s","589","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_BOOMBURST (589) because of Normal special visual fit. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"UNLEASHEDPOWER","Unleashed Power","Qmarks","Special","direct hg-engine DS reuse assigned","animations/hg-engine/gen5/549.s","549","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_TECHNO_BLAST (549) because of Qmarks special visual fit. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"BLINDINGSPEED","Blinding Speed","Qmarks","Physical","direct hg-engine DS reuse assigned","animations/hg-engine/gen7/663.s","663","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_FIRST_IMPRESSION (663) because of priority/fast-strike effect. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"ELYSIANSHIELD","Elysian Shield","Fairy","Status","direct hg-engine DS reuse assigned","animations/hg-engine/gen6/599.s","599","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_SPIKY_SHIELD (599) because of protection/barrier effect. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"CHTHONICMALADY","Chthonic Malady","Shadow","Status","direct hg-engine DS reuse assigned","animations/hg-engine/gen6/599.s","599","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_SPIKY_SHIELD (599) because of protection/barrier effect. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"DOMAINSHIFT","Domain Shift","Qmarks","Status","direct hg-engine DS reuse assigned","animations/hg-engine/gen6/609.s","609","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_CELEBRATE (609) because of Qmarks status visual fit. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"CORALBREAK","Coral Break","Water","Special","direct hg-engine DS reuse assigned","animations/hg-engine/gen6/621.s","621","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_ORIGIN_PULSE (621) because of wave/pulse attack. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"ATOMICPUNCH","Atomic Punch","Nuclear","Physical","direct hg-engine DS reuse assigned","animations/hg-engine/gen8/826.s","826","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_THUNDEROUS_KICK (826) because of close-range strike. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"METALWHIP","Metal Whip","Steel","Physical","direct hg-engine DS reuse assigned","animations/hg-engine/gen9/896.s","896","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_GIGATON_HAMMER (896) because of Steel physical visual fit. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"SHUFFLE","Shuffle","Normal","Special","direct hg-engine DS reuse assigned","animations/hg-engine/gen6/589.s","589","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_BOOMBURST (589) because of Normal special visual fit. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"NUCLEARWASTE","Nuclear Waste","Nuclear","Status","direct hg-engine DS reuse assigned","animations/hg-engine/gen7/675.s","675","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_TOXIC_THREAD (675) because of poison/status effect. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"GAMMARAY","Gamma Ray","Nuclear","Special","direct hg-engine DS reuse assigned","animations/hg-engine/gen7/714.s","714","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_PRISMATIC_LASER (714) because of beam/projectile attack. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"RADIOACID","Radioacid","Nuclear","Special","direct hg-engine DS reuse assigned","animations/hg-engine/gen7/714.s","714","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_PRISMATIC_LASER (714) because of Nuclear special visual fit. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"SKYFALL","Sky Fall","Flying","Special","direct hg-engine DS reuse assigned","animations/hg-engine/gen8/849.s","849","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_BLEAKWIND_STORM (849) because of Flying special visual fit. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"FLAMEIMPACT","Flame Impact","Fire","Physical","direct hg-engine DS reuse assigned","animations/hg-engine/gen7/663.s","663","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_FIRST_IMPRESSION (663) because of priority/fast-strike effect. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"SUBDUCTION","Subduction","Ground","Physical","direct hg-engine DS reuse assigned","animations/hg-engine/gen8/841.s","841","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_HEADLONG_RUSH (841) because of high-impact/recoil attack. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"INSTANTCRUSH","Instant Crush","Psychic","Special","direct hg-engine DS reuse assigned","animations/hg-engine/gen7/663.s","663","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_FIRST_IMPRESSION (663) because of priority/fast-strike effect. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"GETLUCKY","Get Lucky","Psychic","Special","direct hg-engine DS reuse assigned","animations/hg-engine/gen8/808.s","808","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_TERRAIN_PULSE (808) because of wave/pulse attack. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"LASERPULSE","Laser Pulse","Normal","Special","direct hg-engine DS reuse assigned","animations/hg-engine/gen5/549.s","549","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_TECHNO_BLAST (549) because of beam/projectile attack. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"GEMSTONEGLIMMER","Gemstone Glimmer","Rock","Special","direct hg-engine DS reuse assigned","animations/hg-engine/gen5/544.s","544","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_TAIL_SLAP (544) because of multi-hit attack. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"HALFLIFE","Half-life","Nuclear","Special","direct hg-engine DS reuse assigned","animations/hg-engine/gen5/536.s","536","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_SACRED_SWORD (536) because of blade/slash attack. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"OCEANSWRATH","Ocean's Wrath","Water","Special","direct hg-engine DS reuse assigned","animations/hg-engine/gen6/621.s","621","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_ORIGIN_PULSE (621) because of Water special visual fit. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"FISSIONBURST","Fission Burst","Nuclear","Physical","direct hg-engine DS reuse assigned","animations/hg-engine/gen7/716.s","716","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_SUNSTEEL_STRIKE (716) because of Nuclear physical visual fit. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"CAUSTICBREATH","Caustic Breath","Dragon","Special","direct hg-engine DS reuse assigned","animations/hg-engine/gen8/823.s","823","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_DRAGON_ENERGY (823) because of Dragon special visual fit. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"NUCLEARSLASH","Nuclear Slash","Nuclear","Physical","direct hg-engine DS reuse assigned","animations/hg-engine/gen5/536.s","536","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_SACRED_SWORD (536) because of blade/slash attack. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"THUNDERSTORM","Thunderstorm","Electric","Status","direct hg-engine DS reuse assigned","animations/hg-engine/gen6/607.s","607","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_ELECTRIC_TERRAIN (607) because of Electric status visual fit. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"SUDDENSTRIKE","Sudden Strike","Dark","Physical","direct hg-engine DS reuse assigned","animations/hg-engine/gen7/663.s","663","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_FIRST_IMPRESSION (663) because of priority/fast-strike effect. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"EXPUNGE","Expunge","Nuclear","Special","direct hg-engine DS reuse assigned","animations/hg-engine/gen7/714.s","714","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_PRISMATIC_LASER (714) because of Nuclear special visual fit. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"FALLOUT","Fallout","Nuclear","Status","direct hg-engine DS reuse assigned","animations/hg-engine/gen6/604.s","604","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_GEOMANCY (604) because of Nuclear status visual fit. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"PROTONBEAM","Proton Beam","Nuclear","Special","direct hg-engine DS reuse assigned","animations/hg-engine/gen7/714.s","714","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_PRISMATIC_LASER (714) because of beam/projectile attack. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"INFERNALBLADE","Infernal Blade","Fire","Physical","direct hg-engine DS reuse assigned","animations/hg-engine/gen9/894.s","894","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_BITTER_BLADE (894) because of blade/slash attack. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"QUANTUMLEAP","Quantum Leap","Nuclear","Physical","direct hg-engine DS reuse assigned","animations/hg-engine/gen7/663.s","663","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_FIRST_IMPRESSION (663) because of priority/fast-strike effect. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"METALCRUNCHER","Metal Cruncher","Steel","Physical","direct hg-engine DS reuse assigned","animations/hg-engine/gen9/896.s","896","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_GIGATON_HAMMER (896) because of Steel physical visual fit. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"DRAINLIFE","Drain Life","Dark","Physical","direct hg-engine DS reuse assigned","animations/hg-engine/gen6/616.s","616","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_OBLIVION_WING (616) because of draining attack. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"STICKYTERRAIN","Sticky Terrain","Poison","Status","direct hg-engine DS reuse assigned","animations/hg-engine/gen8/808.s","808","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_TERRAIN_PULSE (808) because of terrain-related effect. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"NUCLEARWIND","Nuclear Wind","Nuclear","Special","direct hg-engine DS reuse assigned","animations/hg-engine/gen7/714.s","714","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_PRISMATIC_LASER (714) because of Nuclear special visual fit. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
